NCBP1	Digestive tract	+	hg19
NCL	Liver	+	hg19
NCOA1	Blood,Bone,Breast,Digestive tract,Kidney,Liver	+	hg19
NCOA2	Blood,Uterus	+	hg19
NCOA3	Breast,Digestive tract,Liver	+	hg19
NCOA4	-	+	hg19
NCOA5	Liver	+	hg19
NCOA6	Blood	+	hg19
NCOR1	Blood,Digestive tract,Kidney,Liver	+	hg19
NCOR2	Blood,Digestive tract	+	hg19
NEDD4	Breast	+	hg19
NEIL1	Digestive tract	+	hg19
NELFA	Blood,Breast,Digestive tract,Kidney,Others,Uterus	+	hg19
NELFB	Kidney,Others	+	hg19
NELFCD	Bone,Digestive tract,Lung,Others	+	hg19
NELFE	Blood,Bone,Breast,Digestive tract,Others,Uterus	+	hg19
NETO2	Blood	+	hg19
NEUROD1	Blood,Breast,Lung,Neural	+	hg19
NEUROD2	Digestive tract	+	hg19
NFAT5	Digestive tract,Liver	+	hg19
NFATC1	Blood,Cardiovascular,Others	+	hg19
NFATC2	Blood	+	hg19
NFATC3	Blood,Liver	+	hg19
NFATC4	Pluripotent stem cell	+	hg19
NFE2	Blood,Liver	+	hg19
NFE2L1	Blood,Digestive tract,Liver	+	hg19
NFE2L2	Cardiovascular,Digestive tract,Kidney,Liver,Lung,Prostate,Uterus	+	hg19
NFE2L3	Digestive tract	+	hg19
NFIA	Liver	+	hg19
NFIB	Breast,Digestive tract,Liver,Lung,Neural,Uterus	+	hg19
NFIC	Blood,Liver,Neural,Uterus	+	hg19
NFIL3	Liver	+	hg19
NFIX	-	+	hg19
NFKB1	Blood,Breast,Digestive tract,Kidney,Uterus	+	hg19
NFKB2	Blood,Breast,Liver,Lung,Neural	+	hg19
NFKBIA	Epidermis	+	hg19
NFKBIZ	Liver	+	hg19
NFRKB	Blood,Kidney,Liver	+	hg19
NFXL1	-	+	hg19
NFYA	Blood,Digestive tract,Liver,Uterus	+	hg19
NFYB	Blood,Digestive tract,Liver,Uterus	+	hg19
NFYC	Digestive tract,Liver	+	hg19
NHLH1	Digestive tract	+	hg19
NIPBL	Blood,Breast,Digestive tract,Epidermis,Kidney,Liver,Lung,Others,Pluripotent stem cell,Uterus	+	hg19
NKRF	Blood,Breast	+	hg19
NKX2-1	Lung	+	hg19
NKX2-2	Bone	+	hg19
NKX2-3	Digestive tract	+	hg19
NKX2-5	Pluripotent stem cell	+	hg19
NKX2-8	Digestive tract	+	hg19
NKX3-1	Liver,Prostate	+	hg19
NKX6-1	Digestive tract,Pluripotent stem cell	+	hg19
NLRP2	Breast	+	hg19
NME2	Lung	+	hg19
NONO	Blood,Breast,Liver	+	hg19
NOS2	Epidermis	+	hg19
NOTCH1	Blood,Breast,Cardiovascular,Neural,Pluripotent stem cell	+	hg19
NOTCH3	Pluripotent stem cell	+	hg19
NPAS2	Liver,Lung	+	hg19
NPAT	Bone,Digestive tract,Neural	+	hg19
NPM1	Blood,Uterus	+	hg19
NR0B1	-	+	hg19
NR0B2	Liver	+	hg19
NR1D1	Digestive tract,Prostate	+	hg19
NR1H2	Adipocyte,Digestive tract,Liver,Pluripotent stem cell	+	hg19
NR1H3	Digestive tract	+	hg19
NR1H4	Liver	+	hg19
NR1I2	Digestive tract	+	hg19
NR2C1	Blood	+	hg19
NR2C2	Blood,Liver,Lung,Uterus	+	hg19
NR2E1	Pluripotent stem cell	-	hg19
NR2E3	Digestive tract,Lung	+	hg19
NR2F1	Blood,Liver,Pluripotent stem cell	+	hg19
NR2F2	Blood,Breast,Cardiovascular,Epidermis,Liver,Lung,Pluripotent stem cell,Uterus	+	hg19
NR2F6	Blood,Digestive tract,Liver	+	hg19
NR3C1	Adipocyte,Blood,Bone,Breast,Digestive tract,Kidney,Liver,Lung,Others,Pluripotent stem cell,Prostate,Uterus	+	hg19
NR3C2	Digestive tract	+	hg19
NR4A1	Blood,Digestive tract	+	hg19
NR4A2	Digestive tract	+	hg19
NR4A3	-	+	hg19
NR5A1	Liver,Others,Pluripotent stem cell	+	hg19
NR5A2	Breast,Digestive tract,Lung,Pluripotent stem cell	+	hg19
NRF1	Blood,Bone,Breast,Digestive tract,Liver,Neural,Pluripotent stem cell,Prostate,Uterus	+	hg19
NRIP1	Breast,Placenta	+	hg19
NRL	Liver	+	hg19
NRP2	Prostate	+	hg19
NUDT21	Pluripotent stem cell	+	hg19
NUFIP1	-	+	hg19
NUP153	Digestive tract	+	hg19
NUP214	-	+	hg19
NUP93	Digestive tract	+	hg19
NUP98	Epidermis,Kidney,Lung,Pluripotent stem cell	+	hg19
NUTM1	Kidney,Lung,Others,Pluripotent stem cell	+	hg19
NXF1	Kidney	+	hg19
OGT	Kidney	+	hg19
OLA1	Cardiovascular	+	hg19
OLIG2	Neural,Pluripotent stem cell	+	hg19
ONECUT1	Liver,Pluripotent stem cell	+	hg19
ONECUT2	Digestive tract,Liver,Prostate	+	hg19
ORC1	Uterus	+	hg19
ORC2	Blood	+	hg19
OSR1	Neural	+	hg19
OSR2	Kidney	+	hg19
OTX1	Blood	+	hg19
OTX2	Neural,Pluripotent stem cell	+	hg19
OVOL1	Breast	+	hg19
OVOL2	Digestive tract,Others,Pluripotent stem cell	+	hg19
OVOL3	Kidney	+	hg19
PABPC1	Prostate	+	hg19
PADI2	Breast	+	hg19
PAF1	Blood,Bone,Digestive tract,Liver,Lung,Others,Pluripotent stem cell,Prostate	+	hg19
PALB2	-	+	hg19
PAPOLG	Uterus	+	hg19
PARK7	Neural	+	hg19
PARP1	Breast,Kidney	+	hg19
PATZ1	Kidney,Liver,Neural	+	hg19
PAWR	Liver	+	hg19
PAX2	Uterus	+	hg19
PAX5	Blood,Gonad,Lung	+	hg19
PAX6	Neural,Pancreas,Pluripotent stem cell	+	hg19
PAX7	Pluripotent stem cell	+	hg19
PAX8	Bone,Breast,Gonad,Kidney,Uterus	+	hg19
PAX9	Lung	+	hg19
PAXIP1	Liver,Lung	+	hg19
PBRM1	Blood,Epidermis,Kidney,Muscle,Others	+	hg19
PBX1	Blood,Breast,Digestive tract,Lung	+	hg19
PBX2	Blood,Digestive tract,Liver	+	hg19
PBX3	Blood,Digestive tract,Liver,Lung,Neural	+	hg19
PBX4	Prostate	+	hg19
PBXIP1	Bone	+	hg19
PCBP1	Blood,Liver	+	hg19
PCBP2	Liver	+	hg19
PCF11	Digestive tract,Uterus	+	hg19
PCGF1	Kidney,Pluripotent stem cell	+	hg19
PCGF2	Breast,Kidney,Lung,Others,Pluripotent stem cell	+	hg19
PCGF3	Digestive tract,Pluripotent stem cell	+	hg19
PCGF5	Kidney	+	hg19
PCGF6	Digestive tract,Kidney,Pluripotent stem cell	+	hg19
PCNA	Bone	+	hg19
PDHA1	Liver	+	hg19
PDS5A	Liver,Neural	+	hg19
PDS5B	Liver	+	hg19
PDX1	Pluripotent stem cell	+	hg19
PGBD5	Kidney	+	hg19
PGR	Breast,Cardiovascular,Muscle,Uterus	+	hg19
PHB2	Liver	+	hg19
PHC1	Kidney	+	hg19
PHF10	Kidney	+	hg19
PHF12	Lung	+	hg19
PHF13	Pancreas	+	hg19
PHF19	Prostate	+	hg19
PHF2	Breast	+	hg19
PHF20	Blood,Liver	+	hg19
PHF20L1	-	+	hg19
PHF21A	Blood,Liver	+	hg19
PHF5A	Liver	+	hg19
PHF6	Kidney	+	hg19
PHF8	Blood,Digestive tract,Epidermis,Kidney,Liver,Lung,Neural,Pluripotent stem cell,Uterus	+	hg19
PHIP	Digestive tract,Kidney	+	hg19
PHOX2B	Neural	+	hg19
PHTF2	-	+	hg19
PIAS1	Breast,Kidney,Prostate	+	hg19
PIAS4	Lung	+	hg19
PITX1	Liver,Others	+	hg19
PITX3	Neural	+	hg19
PKM	Liver	+	hg19
PKNOX1	Blood,Breast,Kidney	+	hg19
PLAG1	Blood,Digestive tract	+	hg19
PLRG1	Liver	+	hg19
PLSCR1	Liver	+	hg19
PML	Blood,Breast,Epidermis	+	hg19
POGZ	Liver	+	hg19
POLA1	Blood	+	hg19
POLH	Digestive tract	+	hg19
POLQ	Digestive tract	+	hg19
POLR2C	Breast,Digestive tract,Kidney	+	hg19
POLR3C	Kidney	+	hg19
POU2AF1	Blood	+	hg19
POU2F1	Blood,Breast,Digestive tract,Prostate,Uterus	+	hg19
POU2F2	Blood	+	hg19
POU2F3	Lung	+	hg19
POU3F2	Lung,Neural	+	hg19
POU5F1	Epidermis,Gonad,Lung,Neural,Pluripotent stem cell,Prostate	+	hg19
POU6F1	Neural	+	hg19
PPARA	Digestive tract,Liver,Neural,Pluripotent stem cell	+	hg19
PPARD	-	+	hg19
PPARG	Adipocyte,Cardiovascular,Digestive tract,Liver,Others	+	hg19
PPARGC1A	Liver	+	hg19
PPP1R10	Bone,Breast,Digestive tract,Kidney	+	hg19
PPP2CA	Digestive tract,Uterus	+	hg19
PPP2R1A	Digestive tract,Uterus	+	hg19
PRAME	Blood	+	hg19
PRDM1	Digestive tract,Gonad,Kidney,Lung,Pluripotent stem cell,Uterus	+	hg19
PRDM10	Blood,Kidney,Liver	+	hg19
PRDM11	Blood	+	hg19
PRDM12	Kidney	+	hg19
PRDM14	Pluripotent stem cell	+	hg19
PRDM15	Liver	+	hg19
PRDM2	Digestive tract,Kidney	+	hg19
PRDM4	Digestive tract,Kidney,Liver	+	hg19
PRDM6	Kidney	+	hg19
PREB	Liver	+	hg19
PRKCQ	Blood	+	hg19
PRKDC	Breast,Others	+	hg19
PRMT1	Epidermis	+	hg19
PRMT3	Others	+	hg19
PRMT5	Breast,Uterus	+	hg19
PRMT6	-	+	hg19
PROSER1	Kidney	+	hg19
PROX1	Cardiovascular,Digestive tract,Liver	+	hg19
PRPF4	Blood,Liver	+	hg19
PRRX1	Breast,Muscle,Neural	+	hg19
PRRX2	Pluripotent stem cell	+	hg19
PRTN3	-	+	hg19
PSIP1	Blood,Muscle,Neural	+	hg19
PSMB5	Epidermis	+	hg19
PSMD1	Epidermis	+	hg19
PTBP1	Liver	+	hg19
PTBP3	-	+	hg19
PTEN	Liver,Uterus	+	hg19
PTF1A	Pluripotent stem cell	+	hg19
PTTG1	-	+	hg19
PURB	-	+	hg19
PYGO2	Uterus	+	hg19
QKI	Others	+	hg19
QRICH1	Digestive tract	+	hg19
QSER1	Digestive tract,Pluripotent stem cell	+	hg19
RAC1	Breast	+	hg19
RAD21	Blood,Bone,Breast,Cardiovascular,Digestive tract,Epidermis,Gonad,Kidney,Liver,Lung,Muscle,Neural,Others,Pluripotent stem cell,Prostate,Uterus	+	hg19
RAD21L1	Digestive tract	+	hg19
RAD51	Blood,Bone,Breast,Digestive tract,Liver	+	hg19
RAG1	Blood	+	hg19
RAG2	Blood	+	hg19
RARA	Blood,Breast,Liver,Neural,Others,Pluripotent stem cell,Uterus	+	hg19
RARB	Lung,Neural	+	hg19
RARG	Liver	+	hg19
RB1	Blood,Bone,Breast,Lung,Neural,Pancreas,Prostate,Uterus	+	hg19
RBAK	Kidney,Liver	+	hg19
RBBP4	Muscle,Neural	+	hg19
RBBP5	Blood,Kidney,Pluripotent stem cell	+	hg19
RBBP7	Kidney	+	hg19
RBBP8	Bone	+	hg19
RBFOX2	Blood,Liver	+	hg19
RBL1	Lung	+	hg19
RBL2	Lung,Prostate	+	hg19
RBM14	Kidney	+	hg19
RBM15	-	+	hg19
RBM17	-	+	hg19
RBM22	Blood,Liver	+	hg19
RBM25	Blood,Liver	+	hg19
RBM26	Uterus	+	hg19
RBM34	-	+	hg19
RBM39	Liver	+	hg19
RBMX	Breast	+	hg19
RBPJ	Blood,Breast,Cardiovascular,Digestive tract,Epidermis,Liver,Neural,Others	+	hg19
RCOR1	Blood,Breast,Digestive tract,Epidermis,Liver,Lung,Neural,Uterus	+	hg19
RCOR2	Digestive tract,Epidermis,Liver	+	hg19
RCOR3	Digestive tract	+	hg19
REC8	Digestive tract	+	hg19
REL	Blood	+	hg19
RELA	Adipocyte,Blood,Bone,Breast,Cardiovascular,Digestive tract,Kidney,Liver,Lung,Others,Pluripotent stem cell,Prostate,Uterus	+	hg19
RELB	Blood,Breast,Digestive tract,Placenta	+	hg19
REPIN1	Kidney	+	hg19
RERE	Liver	+	hg19
REST	Blood,Breast,Digestive tract,Epidermis,Kidney,Liver,Lung,Neural,Others,Pancreas,Pluripotent stem cell,Prostate,Uterus	+	hg19
RFX1	Blood,Breast,Liver	+	hg19
RFX2	Digestive tract	+	hg19
RFX3	Liver	+	hg19
RFX5	Blood,Breast,Digestive tract,Liver,Lung,Neural,Pluripotent stem cell,Uterus	+	hg19
RFX7	Digestive tract	+	hg19
RFXANK	Liver	+	hg19
RFXAP	Liver	+	hg19
RHOXF2B	-	+	hg19
RING1	Breast,Epidermis,Muscle,Pluripotent stem cell,Prostate	+	hg19
RIOK2	-	+	hg19
RLF	Blood,Digestive tract	+	hg19
RNASEH1	Bone	+	hg19
RNASEH2A	Uterus	+	hg19
RNF2	Blood,Bone,Breast,Digestive tract,Epidermis,Kidney,Liver,Lung,Muscle,Neural,Others,Pluripotent stem cell,Prostate	+	hg19
RNF20	Digestive tract	+	hg19
RORA	Liver	+	hg19
RORB	Pluripotent stem cell	+	hg19
RORC	Breast	+	hg19
RPA1	Kidney,Uterus	+	hg19
RPA2	Uterus	+	hg19
RREB1	Liver	+	hg19
RTF1	Digestive tract,Prostate	+	hg19
RUNX1	Adipocyte,Blood,Breast,Digestive tract,Epidermis,Gonad,Kidney,Others,Pluripotent stem cell,Prostate	+	hg19
RUNX1T1	Blood,Pluripotent stem cell	+	hg19
RUNX2	Blood,Bone,Breast,Digestive tract,Prostate	+	hg19
RUNX3	Blood,Digestive tract	+	hg19
RUVBL1	Liver	+	hg19
RUVBL2	Blood,Bone,Breast,Digestive tract,Liver,Uterus	+	hg19
RXRA	Blood,Breast,Digestive tract,Liver,Neural,Others,Pluripotent stem cell	+	hg19
RXRB	Liver	+	hg19
RYBP	Kidney,Lung,Pluripotent stem cell	+	hg19
S100A10	Digestive tract	+	hg19
S100A9	-	+	hg19
SAFB	Blood	+	hg19
SAFB2	Liver	+	hg19
SAG	Lung	+	hg19
SALL1	Kidney	+	hg19
SALL2	Kidney	+	hg19
SALL3	Pluripotent stem cell	+	hg19
SALL4	Digestive tract,Liver,Pluripotent stem cell	+	hg19
SAMD1	Liver,Pancreas	+	hg19
SAP130	Liver	+	hg19
SAP30	Blood,Breast,Pluripotent stem cell	+	hg19
SATB1	Breast,Liver,Neural	+	hg19
SATB2	Liver	+	hg19
SCMH1	Liver	+	hg19
SCML2	Kidney	+	hg19
SCML4	Digestive tract	+	hg19
SCRT1	Kidney	+	hg19
SCRT2	Kidney	+	hg19
SERPINE1	Others	+	hg19
SET	Breast	+	hg19
SETD1A	Blood,Uterus	+	hg19
SETD2	Others	+	hg19
SETD7	Prostate	+	hg19
SETDB1	Blood,Bone,Epidermis,Kidney,Liver	+	hg19
SETX	Lung	+	hg19
SF3B1	Uterus	+	hg19
SFMBT1	Uterus	+	hg19
SFPQ	Bone,Breast,Liver,Prostate	+	hg19
SHOX2	-	+	hg19
SIN3A	Blood,Breast,Cardiovascular,Digestive tract,Liver,Lung,Neural,Pancreas,Pluripotent stem cell,Uterus	+	hg19
SIN3B	Blood,Breast,Liver	+	hg19
SIPA1	Breast	+	hg19
SIRT1	Blood,Digestive tract,Pancreas	+	hg19
SIRT3	Bone	+	hg19
SIRT6	Epidermis,Pluripotent stem cell	+	hg19
SIRT7	-	+	hg19
SIX1	Kidney,Liver,Muscle	+	hg19
SIX2	Kidney,Prostate	+	hg19
SIX4	Breast,Liver	+	hg19
SIX5	Blood,Lung,Pluripotent stem cell	+	hg19
SKI	Blood,Digestive tract,Liver	+	hg19
SKIL	Blood,Digestive tract	+	hg19
SKP2	Digestive tract	+	hg19
SLBP	Kidney	+	hg19
SLC30A9	Liver	+	hg19
SLFN5	-	+	hg19
SMAD1	Blood,Bone,Breast,Epidermis,Liver,Pluripotent stem cell	+	hg19
SMAD2	Blood,Breast,Cardiovascular,Digestive tract,Epidermis,Gonad,Kidney,Pancreas,Pluripotent stem cell	+	hg19
SMAD3	Breast,Cardiovascular,Digestive tract,Epidermis,Liver,Lung,Neural,Others,Pluripotent stem cell,Prostate	+	hg19
SMAD4	Blood,Digestive tract,Gonad,Kidney,Liver,Lung,Pluripotent stem cell	+	hg19
SMAD5	Blood,Digestive tract	+	hg19
SMAD9	Liver	+	hg19
SMARCA1	Prostate	+	hg19
SMARCA2	Liver,Lung,Neural,Others,Pluripotent stem cell,Prostate	+	hg19
SMARCA4	Blood,Breast,Cardiovascular,Digestive tract,Epidermis,Gonad,Kidney,Liver,Lung,Muscle,Neural,Others,Pluripotent stem cell,Prostate,Uterus	+	hg19
SMARCA5	Blood,Breast,Prostate	+	hg19
SMARCAL1	Digestive tract	+	hg19
SMARCB1	Breast,Digestive tract,Epidermis,Gonad,Kidney,Liver,Others,Pluripotent stem cell,Prostate,Uterus	+	hg19
SMARCC1	Adipocyte,Blood,Breast,Digestive tract,Gonad,Kidney,Liver,Muscle,Neural,Others,Pluripotent stem cell,Uterus	+	hg19
SMARCC2	Blood,Digestive tract,Kidney,Liver,Neural,Others,Uterus	+	hg19
SMARCD1	Digestive tract	+	hg19
SMARCE1	Blood,Breast,Digestive tract,Liver,Others	+	hg19
SMC1A	Blood,Bone,Breast,Cardiovascular,Digestive tract,Epidermis,Liver,Lung,Neural,Others,Pluripotent stem cell	+	hg19
SMC1B	Digestive tract	+	hg19
SMC2	Digestive tract	+	hg19
SMC3	Blood,Digestive tract,Epidermis,Kidney,Liver,Lung,Neural,Others,Pluripotent stem cell,Uterus	+	hg19
SMC4	Uterus	+	hg19
SMCHD1	Digestive tract,Neural	+	hg19
SMN1	Kidney	+	hg19
SMYD3	Others	+	hg19
SNAI1	Liver,Muscle,Uterus	+	hg19
SNAI2	Breast,Epidermis,Lung,Muscle,Neural,Pluripotent stem cell	+	hg19
SNAPC1	Breast,Lung	+	hg19
SNAPC2	Lung	+	hg19
SNAPC4	Breast,Digestive tract,Liver,Lung	+	hg19
SNAPC5	Lung	+	hg19
SNIP1	Breast,Kidney	+	hg19
SNRNP70	Liver	+	hg19
SOD1	Uterus	+	hg19
SON	-	+	hg19
SOX1	Lung,Pluripotent stem cell	+	hg19
SOX10	Epidermis,Muscle,Others	+	hg19
SOX11	-	+	hg19
SOX13	Digestive tract,Liver	+	hg19
SOX15	Pluripotent stem cell	+	hg19
SOX17	Gonad,Kidney,Pluripotent stem cell	-	hg19
SOX18	Liver	+	hg19
SOX2	Breast,Digestive tract,Epidermis,Gonad,Lung,Neural,Others,Pluripotent stem cell	+	hg19
SOX21	Pluripotent stem cell	+	hg19
SOX3	Neural	+	hg19
SOX4	-	+	hg19
SOX5	Liver	+	hg19
SOX6	Blood,Liver	+	hg19
SOX8	Muscle	+	hg19
SOX9	Breast,Digestive tract,Pancreas,Pluripotent stem cell,Prostate	+	hg19
SP1	Blood,Breast,Digestive tract,Epidermis,Kidney,Liver,Lung,Pluripotent stem cell	+	hg19
SP110	Liver	+	hg19
SP140	Blood	+	hg19
SP140L	Liver	+	hg19
SP2	Blood,Kidney,Liver,Pluripotent stem cell	+	hg19
SP3	Kidney	+	hg19
SP4	Pluripotent stem cell	+	hg19
SP5	Liver	+	hg19
SP7	Kidney	+	hg19
SPDEF	Breast,Lung	+	hg19
SPEN	Liver	+	hg19
SPI1	Blood,Epidermis,Liver	+	hg19
SPIN1	Adipocyte,Uterus	+	hg19
SRCAP	-	+	hg19
SREBF1	Blood,Breast,Digestive tract,Liver,Lung	+	hg19
SREBF2	Blood,Breast,Digestive tract,Epidermis,Liver,Lung,Others,Pancreas,Uterus	+	hg19
SRF	Blood,Breast,Cardiovascular,Digestive tract,Liver,Pluripotent stem cell,Uterus	+	hg19
SRPK1	Breast	+	hg19
SRPK2	-	+	hg19
SRSF1	Liver	+	hg19
SRSF3	Blood,Liver	+	hg19
SRSF4	Liver	+	hg19
SRSF7	Liver	+	hg19
SRSF9	Liver	+	hg19
SS18	Breast,Epidermis,Gonad,Kidney,Lung,Muscle,Neural,Others	+	hg19
SS18L1	Kidney,Others	+	hg19
SSRP1	Bone,Liver,Others	+	hg19
STAG1	Blood,Bone,Breast,Cardiovascular,Digestive tract,Epidermis,Kidney,Liver,Neural,Others	+	hg19
STAG2	Blood,Bone,Breast,Cardiovascular,Digestive tract,Epidermis,Kidney,Neural,Others	+	hg19
STAG3	Digestive tract,Neural	+	hg19
STAT1	Blood,Digestive tract,Liver,Others,Pancreas,Pluripotent stem cell,Prostate,Uterus	+	hg19
STAT2	Blood,Breast,Digestive tract,Liver,Others,Prostate	+	hg19
STAT3	Blood,Bone,Breast,Digestive tract,Liver,Others,Pancreas,Pluripotent stem cell,Prostate,Uterus	+	hg19
STAT4	Blood,Digestive tract	+	hg19
STAT5A	Blood,Breast,Digestive tract	+	hg19
STAT5B	Blood,Liver	+	hg19
STAT6	Digestive tract,Liver	+	hg19
SUMO1	Bone,Digestive tract,Lung,Uterus	+	hg19
SUMO2	Blood,Bone,Breast,Digestive tract,Kidney,Lung,Prostate	+	hg19
SUPT16H	Kidney,Muscle	+	hg19
SUPT20H	Uterus	+	hg19
SUPT5H	Blood,Bone,Digestive tract,Kidney,Uterus	+	hg19
SUPT6H	Bone,Digestive tract,Epidermis,Kidney,Others	+	hg19
SUV39H1	-	+	hg19
SUZ12	Blood,Breast,Epidermis,Gonad,Kidney,Liver,Lung,Muscle,Neural,Others,Pluripotent stem cell,Prostate	+	hg19
SVIL	Neural	+	hg19
SYNCRIP	Liver	+	hg19
TAF1	Blood,Breast,Kidney,Liver,Lung,Neural,Pluripotent stem cell,Uterus	+	hg19
TAF15	Bone,Kidney,Liver,Others	+	hg19
TAF1C	Kidney	+	hg19
TAF2	Digestive tract,Gonad,Lung,Pluripotent stem cell	+	hg19
TAF3	Blood,Digestive tract,Liver	+	hg19
TAF5L	-	+	hg19
TAF7	Blood,Kidney,Pluripotent stem cell	+	hg19
TAF9B	Blood	+	hg19
TAL1	Blood,Cardiovascular,Digestive tract,Pluripotent stem cell	+	hg19
TARDBP	Blood,Breast,Kidney,Liver	+	hg19
TBL1XR1	Blood,Liver	+	hg19
TBL1Y	Blood,Kidney	+	hg19
TBP	Blood,Bone,Digestive tract,Epidermis,Kidney,Liver,Lung,Others,Pluripotent stem cell,Uterus	+	hg19
TBPL1	-	+	hg19
TBX18	-	+	hg19
TBX2	Breast,Liver,Neural	+	hg19
TBX21	Blood	+	hg19
TBX3	Liver	+	hg19
TBX5	Pluripotent stem cell	+	hg19
TCEA2	-	+	hg19
TCEAL8	Digestive tract	+	hg19
TCF12	Blood,Breast,Liver,Lung,Neural,Pluripotent stem cell,Uterus	+	hg19
TCF15	-	+	hg19
TCF19	Uterus	+	hg19
TCF21	Cardiovascular,Others	+	hg19
TCF25	Liver	+	hg19
TCF3	Blood,Liver,Pluripotent stem cell	+	hg19
TCF4	Blood,Bone,Breast,Digestive tract,Liver,Neural,Pluripotent stem cell	+	hg19
TCF7	Blood,Breast,Cardiovascular,Liver,Pluripotent stem cell	+	hg19
TCF7L1	Digestive tract,Pluripotent stem cell	+	hg19
TCF7L2	Blood,Breast,Digestive tract,Kidney,Liver,Pancreas,Pluripotent stem cell,Prostate,Uterus	+	hg19
TCFL5	Digestive tract	+	hg19
TDRD3	Breast	+	hg19
TEAD1	Adipocyte,Blood,Bone,Breast,Cardiovascular,Digestive tract,Epidermis,Kidney,Liver,Lung,Neural,Prostate	+	hg19
TEAD2	Liver	+	hg19
TEAD3	Digestive tract,Liver	+	hg19
TEAD4	Blood,Breast,Digestive tract,Epidermis,Gonad,Kidney,Liver,Lung,Neural,Others,Placenta,Pluripotent stem cell,Uterus	+	hg19
TEF	Liver	+	hg19
TERF1	Digestive tract,Kidney,Muscle	+	hg19
TERF2	Digestive tract,Kidney,Muscle	+	hg19
TERT	Pluripotent stem cell	+	hg19
TET1	Digestive tract,Kidney,Pluripotent stem cell	+	hg19
TET2	Blood,Breast,Digestive tract,Kidney,Pluripotent stem cell,Prostate	+	hg19
TET3	Kidney	+	hg19
TEX10	Kidney,Pluripotent stem cell	+	hg19
TFAM	Digestive tract,Uterus	+	hg19
TFAP2A	Breast,Digestive tract,Embryo,Epidermis,Muscle,Neural,Others,Pluripotent stem cell,Uterus	+	hg19
TFAP2B	Neural	+	hg19
TFAP2C	Breast,Epidermis,Placenta,Pluripotent stem cell,Uterus	+	hg19
TFAP4	Blood,Digestive tract,Liver,Prostate	+	hg19
TFCP2	Digestive tract,Liver	+	hg19
TFCP2L1	Lung	+	hg19
TFDP1	Blood,Liver	+	hg19
TFDP2	Liver	+	hg19
TFE3	Blood,Breast,Liver,Pancreas,Uterus	+	hg19
TFEB	Blood,Cardiovascular,Pancreas,Placenta,Pluripotent stem cell,Uterus	+	hg19
TGIF2	Liver	+	hg19
TGIF2LX	Liver	+	hg19
THAP1	Blood,Neural	+	hg19
THAP11	Kidney,Liver,Pluripotent stem cell,Uterus	+	hg19
THAP12	Blood	+	hg19
THAP4	Digestive tract	+	hg19
THAP7	-	+	hg19
THAP8	Liver	+	hg19
THAP9	Liver	+	hg19
THOC5	Kidney	+	hg19
THRA	Liver,Neural	+	hg19
THRAP3	Blood	+	hg19
THRB	Blood,Liver	+	hg19
TIGD3	Liver	+	hg19
TIGD6	Liver	+	hg19
TLE3	Blood,Breast,Prostate	+	hg19
TLX1	Blood,Digestive tract	+	hg19
TLX3	Blood	+	hg19
TOE1	Blood,Breast,Digestive tract,Liver	+	hg19
TOP1	Bone,Breast,Digestive tract,Neural,Pancreas,Prostate	+	hg19
TOP2A	Breast,Digestive tract,Neural	+	hg19
TOP2B	Breast,Neural	+	hg19
TOX	Neural	+	hg19
TOX2	Neural	+	hg19
TOX4	Blood	+	hg19
TP53	Blood,Bone,Breast,Cardiovascular,Digestive tract,Epidermis,Gonad,Kidney,Liver,Lung,Neural,Others,Pluripotent stem cell,Prostate	+	hg19
TP53BP1	Digestive tract,Pluripotent stem cell	+	hg19
TP63	Blood,Breast,Digestive tract,Epidermis,Liver,Lung,Others,Pancreas,Pluripotent stem cell,Prostate,Uterus	+	hg19
TP73	Bone,Breast	+	hg19
TRAFD1	Liver	+	hg19
TRERF1	Pluripotent stem cell	+	hg19
TRIB3	Liver	+	hg19
TRIM22	Blood,Breast,Liver	+	hg19
TRIM24	Blood,Breast,Digestive tract,Prostate	+	hg19
TRIM25	Blood,Breast	+	hg19
TRIM28	Blood,Bone,Breast,Cardiovascular,Digestive tract,Kidney,Pluripotent stem cell,Prostate	+	hg19
TRIM33	Prostate	+	hg19
TRIM37	-	+	hg19
TRIP13	-	+	hg19
TRMT112	Prostate	+	hg19
TRMT13	-	+	hg19
TRPS1	Breast,Muscle	+	hg19
TRRAP	Uterus	+	hg19
TSC1	Pluripotent stem cell	+	hg19
TSC22D2	Breast,Liver	+	hg19
TSC22D4	-	+	hg19
TSHZ1	Digestive tract,Kidney	+	hg19
TSHZ2	Neural	+	hg19
TTF2	Uterus	+	hg19
TUBG1	Bone	+	hg19
TWIST1	Blood,Kidney,Liver,Neural,Pluripotent stem cell	+	hg19
U2AF1	Blood,Liver	+	hg19
U2AF2	Kidney,Liver	+	hg19
UBE2A	Muscle	+	hg19
UBE2I	Lung	+	hg19
UBE3A	Pluripotent stem cell	+	hg19
UBP1	Digestive tract,Liver	+	hg19
UBR5	Blood,Lung	+	hg19
UBTF	Blood,Liver,Pluripotent stem cell,Uterus	+	hg19
UPF1	Breast	+	hg19
USF1	Blood,Digestive tract,Liver,Lung,Neural,Pluripotent stem cell,Uterus	+	hg19
USF2	Blood,Liver,Lung,Neural,Pluripotent stem cell,Uterus	+	hg19
USF3	Liver	+	hg19
USP22	Digestive tract	+	hg19
